clasificacion,texto
Falso,Es falso que cirujanos estadounidenses operan gratis a personas con labio leporino en un hospital de la provincia de Buenos Aires
Falso,"La cadena circuló años anteriores en otras provincias y también fue desmentida. Lo mismo ocurrió en otros países de América Latina, como Ecuador y Colombia."
Falso,Es falsa la imagen de una supuesta hija de CFK no reconocida “por tener retraso mental”: es una docente cordobesa
Falso,"La foto de la publicación que circuló por redes es de Noelia Garella, maestra jardinera de Córdoba cuya historia se hizo conocida en 2012 y quien negó ser la hija de la ex presidenta."
Verdadero,Es verdadero que Irlanda aprobó la legalización del aborto
Verdadero,El proyecto de interrupción legal del embarazo tuvo el visto bueno de las dos cámaras del Parlamento irlandés. Para que la norma entre en vigencia debe ser firmada por el Presidente de ese país.
Falso,Es falso que Máxima Zorreguieta hizo una donación a hospitales argentinos durante el G20
Falso,Las versiones que circulan por redes sociales fueron desmentidas por la Embajada de los Países Bajos y el Gobierno argentino.
Verdadero,Es verdadero que ordenaron liberar a Amado Boudou bajo fianza y con tobillera electrónica
Verdadero,El ex vicepresidente de la Nación fue liberado con esas condiciones a cuatro meses de haber sido condenado por los delitos de cohecho pasivo y negociaciones incompatibles a cinco años y diez meses de prisión en la causa “Ciccone”.
Verdadero,Es verdadero que las llamadas por violencia de género aumentaron tras la denuncia contra Juan Darthés
Verdadero,"Tanto el Ministerio de Justicia y Derechos Humanos de la Nación como el Instituto Nacional de las Mujeres comunicaron que, luego de la denuncia de violación de la actriz Thelma Fardin, crecieron las llamadas a las líneas de atención a casos de violencia de género y abuso sexual infantil."
Falso,Es falso el tuit de Horacio Rodríguez Larreta sobre el Hospital de Clínicas
Falso,"La publicación nunca existió en la cuenta oficial del jefe de gobierno porteño. Además, el día de la supuesta publicación de este mensaje el funcionario sólo publicó fotos sobre el G20."
Falso,Vidal: “Los gobernadores no tenemos fueros. ¿Por qué los diputados y senadores sí?”
Falso,"Según la Constitución provincial, el gobernador y el vicegobernador de la Provincia de Buenos Aires tienen fueros, y por eso no pueden ser arrestados. Lo mismo ocurre con senadores y diputados provinciales."
Falso,Es falso que Myriam Bregman presentó un proyecto para que los adaptadores de enchufes dejen de llamarse “macho” y “hembra”
Falso,"Una publicación señala que la legisladora por el PTS- Frente de Izquierda presentó una iniciativa de este tipo. Sin embargo, la Secretaría Parlamentaria de la Ciudad y la legisladora confirmaron que la información es falsa."
Falso,Es falsa la foto de la supuesta sirena encontrada en el lago Titicaca
Falso,La imagen original fue sacada de contexto. Se trata de una escultura realizada por alumnos del departamento de Bellas Artes del Instituto de Tecnología del Rey Mongkut Ladkrabang en Tailandia.
Falso,Es falso que Putin criticó al feminismo en una conferencia de prensa
Falso,"El video que se viralizó está mal traducido. En su discurso el presidente de Rusia no se refirió al movimiento de mujeres en ningún momento sino a la política internacional, la economía y la relación con los Estados Unidos."
Verdadero,Página 12: “La industria perdió más de 100 mil empleos”
Verdadero,"Los datos citados por el diario coinciden con los oficiales. Desde 2012 estaba estancado, pero desde fines de 2015 tuvo una fuerte caída: el empleo industrial cayó en 33 de los últimos 34 meses."
Falso,Es falso el supuesto recibo de sueldo de Emilia Soria de más de $550 mil
Falso,"Circula una imagen que ya había circulado, que sostiene que la diputada nacional por el Frente para la Victoria habría cobrado esa cifra por su cargo. Pero la información es falsa."
Falso,Es falso que Evo Morales está primero en el ranking de la Revista Forbes con las personas más ricas de Bolivia
Falso,"La revista norteamericana no realiza una lista específica sobre las personas más ricas de ese país. Además, el presidente de Bolivia no aparece en ninguno de los rankings que publica Forbes."
Falso,Diario Registrado: “Gerardo Morales habilitó el trabajo infantil en Jujuy”
Falso,El gobernador jujeño no habilitó esta práctica en general sino que certificó las autorizaciones particulares que algunos padres brindaron para que sus hijos pudieran trabajar a pesar de ser menores. Lo hizo en el marco de la ley nacional que regula el trabajo adolescente y de convenios de la Organización Internacional del Trabajo (OIT).
Falso,Bullrich: “El 99% de la gente que muere por un arma de fuego en la Argentina muere en manos de un delincuente que la asesina”
Falso,"Los homicidios con armas de fuego cometidos por personas que violan la ley representan diez puntos menos a los señalados por la ministra. Además, casi la mitad de estas muertes se producen en el marco de discusiones o peleas interpersonales y conflictos intrafamiliares y no en situaciones de robo con armas, como dio a entender Bullrich."
Falso,Es falso que el Ministerio de Educación argentino distribuye los libros “Anita y sus dos mamás” y “In bed with David and Jonathan”
Falso,Las versiones que indican que estos materiales fueron comprados por la cartera nacional fueron desmentidas por el Gobierno y la editorial de uno de los libros. Los mismos contenidos falsos circularon en Colombia y México y también fueron refutados oficialmente.
Verdadero,Es verdadero que Martín Licata fue encontrado sin vida
Verdadero,El periodista apareció muerto en un hotel luego de varios días en los que no se supo su paradero. La Justicia investiga las razones de su muerte.
Verdadero,Es verdadero que Abuelas de Plaza de Mayo anunció la recuperación del nieto 128
Verdadero,"Volvió a circular una nota que informa sobre el hallazgo de Marcos Ramos, nacido en Tucumán y el único nieto encontrado en lo que va de 2018. La información fue confirmada por la organización."
Verdadero,Es verdadero que una diputada de Cambiemos propone izar bandera del orgullo gay en escuelas
Verdadero,El proyecto fue presentado en la Provincia de Buenos Aires y propone izar la bandera de la Diversidad Sexual y de Género junto con la bandera de nuestro país todos los 17 de mayo.
Verdadero,Es verdadero que Romina Del Plá no apoyó la ley que penaliza la tenencia de pornografía infantil
Verdadero,La legisladora se abstuvo de votar esta legislación durante la primera sesión ordinaria de este año que realizó la Cámara de Diputados. Fue la única persona que no votó a favor.
Falso,Es falso que reformaron el Código Penal argentino
Falso,"Circula un posteo que sostiene que se incorporó la “legítima defensa” en el Código Penal. Sin embargo, la normativa argentina no fue modificada y la figura ya se encontraba establecida en el Código vigente."
Verdadero,Es verdadero que la RAE consideró “innecesario” el lenguaje inclusivo
Verdadero,"Así lo difundió a través de su cuenta oficial de Twitter, luego de que varios usuarios consultaran a la institución, por esa misma vía, sobre la utilización de las letras “e”, “x” o el signo “@” para evitar la utilización del género masculino o femenino."
Verdadero,Es verdadero que un proyecto de ley busca prohibir la mutilación de animales domésticos con fines estéticos
Verdadero,La iniciativa fue aprobada por la Cámara de Diputados de la Provincia de Buenos Aires y busca imponer sanciones tanto a los dueños como a los veterinarios que realicen las intervenciones.
Verdadero,Es verdadero que condenaron a Infobae y TN por difundir una “noticia falsa”
Verdadero,"La Justicia Nacional en lo Civil determinó que ambos medios difundieron una “noticia falsa” en 2016 y los sancionó con una multa de $150 mil, además de obligarlos a publicar la aclaración en sus portales. Clarín informó que apelará el fallo."
Falso,Es falsa la imagen de una escuela argentina con una bandera estadounidense
Falso,La imagen circuló esta semana pero está editada y la foto original corresponde al Cuartel Central de Bomberos Voluntarios de Pilar. La bandera fue izada por protocolo durante una visita de bomberos de los Estados Unidos en mayo último y lo mismo pasó allí cuando los bomberos argentinos los visitaron en Florida.
Falso,Es falso que Juliana Awada usó el helicóptero presidencial para ir al recital de Shakira
Falso,"Circulan por redes sociales posteos que indican que la aeronave presidencial aterrizó en la cancha de All Boys para que la primera dama fuera al recital de Shakira. Sin embargo, esto fue desmentido por la Presidencia de la Nación y por la productora organizadora del concierto."
Falso,Es falsa la cadena que afirma que se controlarán los celulares y las redes sociales durante el G20
Falso,"El mensaje es viejo y circuló también en otros países. La falsedad fue desmentida por la Secretaría de Gobierno de México y, el año último, ya lo había hecho la Policía de España."
Falso,Es falso el posteo que señala que ocurrió un alud en Italia en julio último
Falso,"Circula un video que muestra un desplazamiento terrestre en Italia, pero la grabación es vieja. El alud ocurrió en 2010 en Maierato, la región italiana de Calabria."
Verdadero,"Vidal, sobre salario docente: “En el 2016 equiparamos el sueldo con la inflación; en el 2017, también”"
Verdadero,"En 2016 y 2017 los salarios acompañaron a la inflación. Pero si se incluye el primer mes de gestión de Vidal (diciembre de 2015), el sueldo real de un docente cayó un 1,2% en sus primeros dos años, tendencia que continuó en 2018."
Verdadero,"CFK: “En un ránking de las 50 ciudades más violentas, Brasil fue incluida en 17 ciudades. Nosotros no tenemos ni una sola ciudad incluida”"
Verdadero,"Estos datos surgen de un informe de una ONG mexicana. Más allá de que la rigurosidad del estudio esté discutido, al analizar la tasa de homicidios, la Argentina -que mejoró durante la gestión de Cambiemos- se posiciona muy por debajo de Brasil y mejor que la mayoría de los países de la región."
Falso,"No, la foto de la manifestación en Francia no fue contra la suba de la nafta y no es actual, es de 2015"
Falso,"La imagen original fue publicada por la agencia Reuters. La protesta masiva que se ve fue una manifestación contra el atentado a la revista francesa Charlie Hebdo, ocurrido en enero de aquel año."
Falso,Pichetto: “El 30% de las cárceles federales están llenas de extranjeros”
Falso,"La proporción de extranjeros en las cárceles federales es menor, del 20%. Y en las cárceles de todo el país representan el 6 por ciento."
Verdadero,CFK: “Argentina es el quinto país en formación de activos externos”
Verdadero,"Si bien no existen datos oficiales sobre este tema, diversos informes alternativos coinciden en ubicar a la Argentina como uno de los países con mayor fuga de capitales del mundo."
Verdadero,De Angeli: “Este presupuesto tiene más del 60% en cuestiones sociales”
